,index,carat,cut,color,clarity,depth,table,price,x,y,z
4734,19110,1.21,Very Good,F,SI1,60.2,60.0,7877,6.92,6.96,4.18
4735,22283,1.7,Premium,H,VS2,59.0,58.0,10333,7.77,7.72,4.57
4736,8739,1.24,Very Good,G,SI2,63.3,57.0,4462,6.85,6.79,4.32
4737,49682,0.73,Good,I,VS2,63.7,58.0,2144,5.69,5.64,3.61
4738,4227,1.2,Ideal,I,I1,61.9,56.0,3570,6.85,6.82,4.23
4739,20062,0.31,Premium,F,VS2,60.8,60.0,625,4.34,4.37,2.65
4740,48293,0.54,Ideal,G,VS1,61.0,57.0,1957,5.25,5.28,3.21
4741,44772,0.42,Ideal,D,VVS1,61.8,56.0,1621,4.82,4.79,2.97
4742,41887,0.41,Ideal,G,IF,62.4,54.0,1259,4.77,4.82,2.99
4743,6890,1.01,Very Good,J,SI1,63.3,55.0,4133,6.34,6.32,4.01
4744,22430,1.36,Ideal,G,VS1,61.0,56.0,10455,7.13,7.11,4.34
4745,28735,0.31,Ideal,E,VS2,61.8,56.0,680,4.34,4.36,2.69
4746,32495,0.3,Good,F,IF,58.8,61.0,796,4.35,4.39,2.57
4747,40594,0.28,Ideal,H,VS1,62.0,55.0,497,4.21,4.24,2.62
4748,1956,0.76,Ideal,E,SI1,62.4,57.0,3087,5.83,5.87,3.65
4749,4064,0.31,Ideal,D,SI1,62.3,54.0,571,4.33,4.37,2.71
4750,44891,0.5,Ideal,E,VS2,63.0,54.0,1629,5.09,5.04,3.19
4751,1704,0.8,Very Good,H,VVS2,62.9,56.0,3036,5.9,5.96,3.73
4752,30582,0.31,Ideal,D,VS2,62.1,54.0,734,4.35,4.41,2.72
4753,22563,1.03,Ideal,F,IF,63.1,55.0,10615,6.45,6.46,4.07
4754,39501,0.48,Very Good,J,SI2,62.3,63.0,1080,5.02,4.96,3.11
4755,28374,0.24,Premium,E,VVS1,60.6,59.0,668,4.02,4.0,2.43
4756,9141,1.1,Ideal,J,VS2,62.4,55.0,4537,6.59,6.64,4.13
4757,43319,0.51,Premium,E,SI1,62.9,57.0,1402,5.11,5.06,3.2
4758,17983,1.06,Premium,E,VS2,61.3,58.0,7275,6.52,6.56,4.01
4759,42760,0.5,Very Good,F,VS2,63.4,57.0,1345,5.01,4.96,3.16
4760,40845,0.46,Premium,E,VS2,61.5,60.0,1173,4.95,4.91,3.03
4761,39733,0.39,Very Good,D,VVS1,63.0,60.0,1092,4.61,4.63,2.91
4762,5086,1.0,Good,E,SI2,57.9,59.0,3752,6.65,6.51,3.8
4763,501,0.7,Premium,E,VS2,61.5,59.0,2822,5.73,5.68,3.51
4764,41815,0.43,Ideal,F,VVS2,61.8,57.0,1250,4.85,4.83,2.99
4765,24542,2.01,Premium,H,SI1,61.2,62.0,12829,8.18,8.12,4.99
4766,47332,0.23,Very Good,E,VVS1,60.9,58.0,530,3.95,3.96,2.41
4767,19269,1.21,Ideal,G,VS2,61.9,55.0,7996,6.9,6.84,4.25
4768,19345,1.7,Premium,I,SI1,61.6,56.0,8044,7.65,7.55,4.68
4769,27017,2.27,Premium,J,VS1,62.4,58.0,17149,8.41,8.36,5.23
4770,11354,1.25,Premium,G,SI2,62.8,57.0,4991,6.86,6.78,4.28
4771,3431,0.9,Premium,I,VS2,59.1,59.0,3385,6.28,6.24,3.7
4772,53792,0.51,Ideal,F,IF,62.5,54.0,2730,5.12,5.16,3.21
4773,505,0.7,Ideal,D,SI1,62.5,57.0,2822,5.62,5.59,3.51
4774,5035,1.03,Premium,J,SI1,61.1,61.0,3749,6.49,6.44,3.95
4775,37759,0.44,Premium,E,SI1,62.3,58.0,998,4.88,4.85,3.03
4776,51467,0.72,Very Good,E,SI2,63.5,59.0,2376,5.66,5.61,3.58
4777,19985,1.42,Ideal,H,SI1,62.0,56.0,8529,7.17,7.22,4.46
4778,261,0.87,Very Good,I,SI1,63.6,55.8,2791,6.07,6.1,3.87
4779,14148,1.25,Premium,H,SI2,61.2,62.0,5740,6.95,6.84,4.22
4780,25386,1.5,Ideal,F,VS2,60.4,57.0,14071,7.41,7.43,4.48
4781,1422,1.04,Good,I,SI2,59.9,64.0,2970,6.51,6.45,3.88
4782,31033,0.31,Premium,F,VS2,63.0,57.0,749,4.33,4.27,2.71
4783,43851,0.5,Good,D,SI1,60.5,57.0,1447,5.1,5.14,3.1
4784,36893,0.31,Ideal,F,VVS1,62.4,57.0,959,4.32,4.3,2.69
4785,43396,0.62,Fair,D,SI2,64.6,57.0,1410,5.39,5.33,3.46
4786,7024,0.9,Premium,E,SI1,62.9,58.0,4158,6.16,6.11,3.86
4787,30812,0.38,Ideal,G,VS2,61.6,55.0,743,4.67,4.71,2.89
4788,43345,0.57,Premium,E,SI1,58.9,59.0,1406,5.41,5.35,3.17
4789,28536,0.3,Very Good,G,VS2,63.5,55.0,675,4.25,4.22,2.69
4790,48719,0.63,Fair,E,VS2,65.7,60.0,2011,5.41,5.31,3.52
4791,22130,1.54,Premium,I,VS1,61.6,58.0,10164,7.39,7.42,4.56
4792,53539,0.72,Fair,F,SI1,64.8,55.0,2691,5.64,5.6,3.64
4793,1114,0.71,Ideal,F,VS2,62.2,56.0,2915,5.74,5.71,3.56
4794,52884,0.74,Ideal,F,SI1,62.2,54.0,2583,5.79,5.85,3.62
4795,20715,0.31,Very Good,H,VVS2,61.9,58.0,625,4.33,4.36,2.69
4796,42284,0.36,Ideal,I,SI1,61.3,55.0,505,4.6,4.64,2.83
4797,20507,1.77,Premium,J,SI2,62.0,55.0,8840,7.84,7.72,4.82
4798,30619,0.34,Very Good,G,SI2,62.8,58.0,447,4.43,4.46,2.79
4799,1397,0.24,Ideal,G,IF,61.6,57.0,559,3.99,4.02,2.46
4800,2767,0.9,Premium,I,SI1,61.8,58.0,3251,6.21,6.19,3.83
4801,51563,0.76,Ideal,G,SI2,62.1,59.0,2389,5.81,5.84,3.62
4802,10407,0.31,Ideal,G,SI1,63.0,56.0,593,4.34,4.3,2.72
4803,26139,2.3,Ideal,G,SI2,61.6,57.0,15433,8.47,8.41,5.2
4804,16796,1.22,Premium,G,SI1,63.0,57.0,6695,6.84,6.74,4.28
4805,18502,1.02,Premium,F,VS1,60.8,59.0,7539,6.46,6.49,3.94
4806,13468,1.04,Ideal,E,SI2,62.3,55.0,5531,6.46,6.49,4.03
4807,8962,0.93,Good,G,VS1,63.8,59.0,4503,6.15,6.21,3.94
4808,39987,0.41,Ideal,F,VS2,61.4,55.0,1107,4.83,4.78,2.95
4809,38143,0.3,Ideal,G,VVS1,62.9,57.0,1013,4.3,4.26,2.69
4810,11493,1.08,Very Good,E,SI2,62.9,59.0,5018,6.44,6.53,4.08
4811,3210,0.83,Premium,D,SI1,62.2,60.0,3347,6.01,5.98,3.73
4812,46066,0.7,Very Good,F,I1,63.2,61.0,1736,5.57,5.48,3.49
4813,30913,0.34,Premium,E,VS2,60.9,60.0,745,4.49,4.51,2.74
4814,16822,1.23,Very Good,D,SI2,62.3,58.0,6710,6.78,6.81,4.23
4815,12896,0.81,Ideal,E,VVS2,62.2,53.7,5373,5.97,5.99,3.72
4816,27010,2.14,Premium,D,SI2,59.8,59.0,17127,8.4,8.36,5.01
4817,26343,0.32,Ideal,F,VS2,60.3,55.0,645,4.4,4.45,2.67
4818,30993,0.37,Premium,F,VS2,61.2,58.0,746,4.63,4.69,2.85
4819,27166,2.14,Premium,I,VS2,62.3,58.0,17416,8.22,8.16,5.1
4820,45494,0.5,Ideal,F,VS1,62.0,55.1,1679,5.05,5.11,3.16
4821,32578,0.36,Ideal,E,VS2,61.5,56.2,801,4.56,4.6,2.82
4822,49929,0.7,Premium,F,SI2,62.9,57.0,2184,5.64,5.61,3.53
4823,4070,0.31,Ideal,D,SI1,62.0,55.0,571,4.36,4.38,2.71
4824,35087,0.3,Ideal,F,IF,61.8,56.0,886,4.29,4.32,2.66
4825,16379,0.29,Very Good,E,VVS1,59.5,61.0,609,4.29,4.31,2.56
4826,16330,1.01,Premium,F,VS2,61.7,58.0,6533,6.48,6.42,3.98
4827,22427,1.07,Ideal,E,VVS2,61.8,54.0,10453,6.56,6.61,4.07
4828,49022,0.57,Ideal,H,VVS1,60.9,56.0,2052,5.38,5.36,3.27
4829,21915,1.5,Very Good,H,SI1,61.0,55.0,9987,7.35,7.44,4.51
4830,10823,1.16,Ideal,I,VS2,59.3,56.0,4869,6.84,6.88,4.07
4831,52628,0.35,Premium,H,SI2,62.0,58.0,551,4.5,4.47,2.78
4832,40637,0.41,Premium,E,VS1,62.0,57.0,1153,4.77,4.74,2.95
4833,51014,0.71,Premium,I,VS1,61.8,58.0,2327,5.76,5.72,3.55
4834,17554,1.55,Very Good,H,SI1,63.2,57.0,7066,7.35,7.31,4.64
4835,16895,1.18,Good,G,SI1,58.0,59.0,6743,6.98,7.03,4.06
4836,10192,1.0,Very Good,I,VS2,64.0,54.0,4739,6.28,6.34,4.04
4837,46671,0.59,Ideal,E,VS2,61.5,56.0,1789,5.38,5.42,3.32
4838,3377,0.31,Very Good,G,SI2,62.3,57.0,408,4.33,4.37,2.71
4839,15125,1.34,Ideal,H,VS2,61.2,56.0,6078,7.09,7.05,4.33
4840,52782,0.7,Very Good,H,VS2,61.8,58.0,2567,5.64,5.68,3.5
4841,22978,1.52,Ideal,G,SI1,60.3,57.0,11028,7.58,7.48,4.54
4842,36474,0.43,Very Good,G,VS1,61.0,58.0,943,4.89,4.92,2.99
4843,47317,0.23,Very Good,E,VVS2,60.9,59.0,530,3.96,3.99,2.42
4844,11878,0.95,Very Good,G,VS1,61.7,58.0,5111,6.26,6.34,3.89
4845,26596,2.04,Very Good,H,SI2,60.0,60.0,16319,8.21,8.17,4.91
4846,36207,0.36,Premium,F,VS2,60.5,59.0,932,4.64,4.61,2.8
4847,36460,0.31,Ideal,D,VS2,62.9,55.0,942,4.34,4.31,2.72
4848,33832,0.43,Very Good,G,VS2,61.0,56.0,844,4.87,4.89,2.98
4849,27214,1.57,Ideal,E,VS2,60.5,57.0,17548,7.53,7.57,4.57
4850,38904,0.34,Premium,D,VVS2,60.1,58.0,1052,4.55,4.53,2.73
4851,32476,0.34,Very Good,F,VS1,61.1,60.0,795,4.46,4.51,2.74
4852,43831,0.59,Very Good,I,VS2,61.2,57.0,1445,5.4,5.42,3.31
4853,42022,0.52,Very Good,F,SI1,63.7,58.0,1267,5.11,5.13,3.26
4854,27142,1.79,Premium,G,VS2,61.2,58.0,17358,7.9,7.82,4.81
4855,7356,1.12,Premium,E,SI2,63.0,61.0,4215,6.66,6.61,4.18
4856,41491,0.5,Good,E,SI1,64.6,54.0,1232,4.95,5.05,3.23
4857,48104,0.5,Premium,G,VVS2,61.6,60.0,1935,5.13,5.1,3.15
4858,25440,2.5,Fair,G,SI2,67.0,57.0,14194,8.36,8.29,5.58
4859,44011,0.51,Ideal,G,VS2,62.9,54.0,1546,5.12,5.08,3.21
4860,52703,0.7,Fair,G,VS1,57.1,62.0,2553,5.89,5.94,3.38
4861,26795,2.0,Ideal,E,SI2,62.2,57.0,16650,8.11,8.09,5.04
4862,11373,0.34,Ideal,G,VS2,61.5,55.0,596,4.47,4.5,2.76
4863,45216,0.51,Ideal,E,VS2,61.9,55.0,1656,5.13,5.17,3.19
4864,29386,0.31,Very Good,E,SI1,63.4,55.0,698,4.33,4.31,2.74
4865,44067,0.55,Very Good,G,VS2,62.3,56.0,1551,5.24,5.29,3.28
4866,45064,0.57,Good,F,VS2,62.8,62.0,1642,5.22,5.25,3.29
4867,52114,0.72,Very Good,H,VS2,61.4,57.0,2462,5.75,5.79,3.54
4868,25635,1.51,Premium,G,VS1,62.6,60.0,14507,7.28,7.19,4.53
4869,4647,0.9,Good,I,IF,63.7,64.0,3669,6.07,6.02,3.85
4870,1334,0.77,Very Good,H,VS1,62.8,58.0,2961,5.75,5.78,3.62
4871,42472,0.5,Very Good,I,VS1,61.5,55.0,1317,5.12,5.16,3.16
4872,27335,2.16,Premium,J,VVS1,61.5,58.0,17891,8.36,8.26,5.11
4873,49896,0.59,Premium,E,VS2,60.8,57.0,2177,5.42,5.37,3.28
4874,38654,0.42,Premium,D,SI1,60.8,59.0,1040,4.85,4.82,2.94
4875,53813,0.7,Very Good,D,SI1,63.4,58.0,2734,5.63,5.66,3.58
4876,38939,0.4,Premium,E,VS1,60.3,58.0,1053,4.8,4.82,2.9
4877,51481,0.87,Very Good,J,SI1,63.1,60.0,2379,6.03,5.96,3.78
4878,12007,0.9,Very Good,G,VS1,61.5,56.0,5148,6.2,6.23,3.82
4879,45399,0.55,Ideal,H,VVS2,62.1,55.0,1668,5.25,5.28,3.27
4880,16031,0.3,Premium,I,VS1,61.7,58.0,608,4.32,4.27,2.65
4881,31517,0.34,Ideal,E,SI1,61.4,55.0,765,4.54,4.48,2.77
4882,19534,1.22,Ideal,H,VS1,62.6,56.0,8167,6.83,6.87,4.29
4883,47731,0.7,Very Good,H,SI2,63.3,56.0,1890,5.64,5.68,3.58
4884,16764,1.2,Ideal,H,SI1,61.3,57.0,6675,6.81,6.85,4.19
4885,49928,0.7,Premium,F,SI2,62.9,60.0,2184,5.57,5.49,3.48
4886,38438,0.3,Good,E,VVS2,59.8,64.0,1026,4.34,4.29,2.58
4887,19231,1.05,Very Good,E,VS1,63.1,59.0,7969,6.49,6.45,4.08
4888,24787,1.5,Good,F,VS2,58.6,64.0,13160,7.52,7.46,4.39
4889,28216,0.4,Very Good,H,SI1,62.9,56.0,666,4.65,4.7,2.94
4890,8423,1.0,Good,H,SI1,61.6,61.0,4405,6.29,6.35,3.89
4891,2354,1.01,Premium,G,SI2,60.1,58.0,3173,6.54,6.39,3.89
4892,5476,1.12,Good,I,SI2,64.3,60.0,3838,6.59,6.56,4.23
4893,31214,0.32,Premium,D,SI1,61.4,58.0,756,4.42,4.38,2.7
4894,47974,0.3,Ideal,I,VVS1,62.2,54.0,532,4.29,4.35,2.68
4895,24683,2.0,Very Good,J,VS2,60.8,62.0,13043,8.09,8.12,4.93
4896,28553,0.3,Ideal,H,VS1,62.3,55.0,675,4.34,4.29,2.69
4897,16124,0.91,Ideal,D,VS2,60.9,57.0,6444,6.26,6.32,3.83
4898,40842,0.4,Very Good,G,IF,62.3,59.0,1173,4.67,4.7,2.92
4899,28776,0.33,Ideal,D,VS2,61.8,54.0,681,4.43,4.47,2.75
4900,26706,0.32,Very Good,H,VVS2,60.2,60.0,645,4.45,4.48,2.69
4901,833,0.82,Ideal,F,SI2,62.3,56.0,2867,5.99,5.95,3.72
4902,34127,0.42,Very Good,G,VS2,62.1,55.0,854,4.8,4.83,2.99
4903,44845,0.52,Ideal,F,VS2,61.2,56.0,1625,5.19,5.37,3.2
4904,33632,0.37,Premium,E,SI1,60.6,54.0,833,4.68,4.63,2.82
4905,36482,0.32,Ideal,F,IF,60.9,57.0,943,4.42,4.45,2.7
4906,19990,1.01,Ideal,F,VVS2,61.0,57.0,8532,6.46,6.52,3.96
4907,28733,0.31,Ideal,E,VS2,61.7,55.0,680,4.36,4.39,2.7
4908,43447,0.5,Good,E,SI1,63.8,55.0,1415,5.09,5.04,3.23
4909,20973,1.18,Premium,G,VVS2,58.2,62.0,9188,6.92,6.89,4.02
4910,1703,0.71,Ideal,D,SI1,60.6,57.0,3035,5.82,5.72,3.5
4911,43897,0.27,Premium,G,VS2,62.4,59.0,509,4.13,4.11,2.57
4912,21512,1.56,Good,I,VS2,57.2,62.0,9609,7.66,7.72,4.4
4913,53053,0.76,Premium,F,SI1,60.3,58.0,2607,5.91,5.96,3.58
4914,26632,1.51,Very Good,F,VS1,60.0,60.0,16402,7.39,7.42,4.44
4915,10676,1.0,Ideal,I,VS2,62.4,52.0,4841,6.41,6.45,4.02
4916,51770,0.73,Very Good,E,SI2,63.3,57.0,2409,5.72,5.69,3.61
4917,43908,0.25,Very Good,D,VVS2,63.0,56.0,512,3.98,4.02,2.52
4918,6232,1.1,Premium,H,SI2,59.5,57.0,4004,6.81,6.74,4.03
4919,38480,0.42,Premium,F,VS1,61.8,59.0,1031,4.81,4.83,2.98
4920,53317,0.71,Ideal,E,SI1,62.9,57.0,2651,5.67,5.72,3.58
4921,33671,0.41,Ideal,G,SI2,61.0,57.0,836,4.82,4.79,2.93
4922,27861,0.31,Ideal,I,IF,61.3,57.0,652,4.34,4.4,2.68
4923,17802,1.0,Very Good,G,VVS2,63.0,56.0,7177,6.37,6.4,4.02
4924,3136,0.88,Ideal,I,SI1,61.7,56.0,3328,6.14,6.18,3.8
4925,46299,0.3,Very Good,G,VS2,63.0,56.0,526,4.27,4.3,2.7
4926,44680,0.53,Ideal,D,VS2,60.2,55.0,1610,5.26,5.3,3.18
4927,1941,0.9,Fair,E,SI2,64.5,55.0,3084,6.12,6.03,3.92
4928,7708,0.9,Good,E,VS2,64.0,58.0,4278,6.02,6.07,3.87
4929,31207,0.32,Premium,D,SI1,60.2,58.0,756,4.43,4.4,2.66
4930,7327,0.9,Premium,E,SI1,61.9,58.0,4209,6.17,6.1,3.8
4931,11235,1.32,Very Good,I,SI2,60.9,59.0,4965,7.02,7.19,4.33
4932,30065,0.32,Ideal,D,VS1,61.4,56.0,720,4.38,4.41,2.7
4933,45054,0.63,Ideal,H,VS2,62.1,54.0,1641,5.51,5.54,3.43
4934,21603,1.25,Premium,F,VS2,60.8,58.0,9702,6.98,6.93,4.23
4935,12266,1.5,Good,H,SI2,64.0,61.0,5208,7.18,7.14,4.58
4936,21382,0.34,Very Good,D,SI1,62.8,55.0,626,4.45,4.5,2.81
4937,40134,0.41,Premium,H,VVS1,61.4,60.0,1115,4.78,4.73,2.92
4938,34613,0.27,Ideal,E,VS1,61.6,56.0,470,4.14,4.17,2.56
4939,30912,0.34,Ideal,E,VS2,62.1,55.0,745,4.47,4.49,2.78
4940,26906,2.01,Very Good,I,VS1,59.8,63.0,16914,8.11,8.14,4.86
4941,34347,0.32,Ideal,D,VS1,61.5,56.0,862,4.41,4.43,2.72
4942,50297,0.27,Very Good,E,VVS2,60.5,60.0,544,4.19,4.2,2.54
4943,39557,0.32,Ideal,G,VVS1,61.9,56.0,1080,4.4,4.39,2.72
4944,30419,0.32,Very Good,G,VVS2,62.2,57.0,730,4.36,4.38,2.72
4945,35064,0.3,Ideal,D,VS1,60.7,56.0,885,4.38,4.41,2.67
4946,46055,0.51,Premium,E,VS2,61.4,56.0,1733,5.18,5.15,3.17
4947,15526,1.01,Good,E,VS2,63.7,56.0,6221,6.27,6.29,4.0
4948,1738,0.32,Ideal,H,VS1,61.9,55.0,561,4.4,4.42,2.73
4949,31825,0.34,Premium,H,VVS1,61.2,60.0,775,4.46,4.5,2.74
4950,48122,0.5,Very Good,G,VVS2,60.6,66.0,1939,5.06,5.1,3.08
4951,17692,1.06,Very Good,G,VS1,61.7,57.0,7132,6.52,6.56,4.04
4952,18603,1.54,Very Good,I,SI2,60.1,61.0,7589,7.41,7.46,4.47
4953,29156,0.38,Ideal,F,SI1,62.5,53.7,693,4.64,4.66,2.91
4954,10688,1.01,Fair,E,SI1,65.3,59.0,4844,6.13,6.19,4.02
4955,27800,0.37,Premium,H,VS1,60.9,60.0,649,4.6,4.63,2.81
4956,42126,0.41,Ideal,E,VVS1,61.4,57.0,1279,4.8,4.77,2.94
4957,29562,0.3,Very Good,G,VVS1,62.4,59.0,705,4.25,4.31,2.67
4958,40420,0.5,Fair,H,VS1,67.1,58.0,1134,4.94,4.89,3.3
4959,50141,0.61,Ideal,E,VS1,62.2,56.0,2214,5.43,5.41,3.37
4960,12659,1.02,Good,F,SI1,63.2,59.0,5301,6.35,6.38,4.02
4961,28863,0.36,Ideal,H,SI1,61.4,56.0,684,4.56,4.59,2.81
4962,48360,0.56,Very Good,E,VS2,61.1,57.0,1963,5.33,5.37,3.27
4963,49468,0.47,Ideal,E,VVS2,61.6,56.0,2113,4.97,5.01,3.07
4964,34369,0.41,Ideal,F,VS2,62.3,57.0,863,4.75,4.78,2.97
4965,36414,0.31,Ideal,D,VS2,61.8,56.0,942,4.36,4.32,2.68
4966,32461,0.36,Ideal,G,VVS2,61.7,54.0,794,4.59,4.62,2.84
4967,3366,0.25,Very Good,G,VS2,63.0,54.0,407,4.04,4.06,2.55
4968,16781,1.07,Ideal,I,VVS1,62.3,57.0,6685,6.56,6.6,4.1
4969,53514,0.72,Ideal,G,SI1,61.4,56.0,2686,5.75,5.78,3.54
4970,38790,0.31,Premium,G,VVS1,60.7,58.0,1046,4.4,4.37,2.66
4971,22729,1.72,Premium,H,SI2,59.8,59.0,10749,7.77,7.74,4.64
4972,52812,0.71,Premium,H,VS1,62.4,58.0,2572,5.73,5.68,3.56
4973,41265,0.31,Ideal,I,VS1,61.9,53.9,502,4.35,4.38,2.7
4974,6752,1.09,Premium,E,SI2,60.1,62.0,4102,6.72,6.6,4.0
4975,32798,0.39,Ideal,I,VVS1,60.8,56.0,805,4.76,4.78,2.9
4976,1061,0.31,Premium,H,SI1,58.7,60.0,558,4.47,4.43,2.61
4977,5159,0.9,Good,F,SI2,58.0,57.0,3770,6.34,6.41,3.7
4978,1680,0.8,Ideal,H,VS2,62.1,54.0,3030,5.96,5.99,3.71
4979,44216,0.55,Ideal,D,SI1,62.1,56.0,1571,5.21,5.25,3.25
4980,13661,1.2,Premium,H,SI1,62.4,59.0,5592,6.72,6.68,4.18
4981,50161,0.72,Very Good,G,SI2,61.9,59.0,2218,5.67,5.71,3.52
4982,4622,0.91,Ideal,E,SI1,60.7,56.0,3665,6.26,6.22,3.79
4983,49772,0.5,Premium,F,VVS2,61.8,56.0,2160,5.15,5.11,3.17
4984,47732,0.7,Very Good,I,SI1,63.8,59.0,1890,5.56,5.6,3.56
4985,20178,1.03,Premium,E,VS1,62.8,58.0,8629,6.46,6.41,4.04
4986,42579,0.51,Ideal,G,SI1,61.3,55.0,1329,5.18,5.22,3.19
4987,40058,0.57,Ideal,I,SI1,61.6,54.0,1113,5.36,5.38,3.31
4988,29682,0.39,Ideal,F,SI1,61.3,56.0,707,4.73,4.77,2.91
4989,19224,1.01,Premium,E,VS1,60.8,59.0,7964,6.46,6.42,3.92
4990,13110,1.24,Very Good,J,VS1,59.1,62.0,5427,7.06,7.04,4.17
4991,25998,4.01,Premium,I,I1,61.0,61.0,15223,10.14,10.1,6.17
4992,41380,0.55,Ideal,E,SI2,62.0,56.0,1221,5.27,5.31,3.28
4993,20889,1.17,Ideal,G,VVS2,61.7,55.0,9110,6.77,6.74,4.17
4994,15796,1.29,Premium,I,VS2,60.4,58.0,6321,7.12,7.03,4.27
4995,37255,0.31,Ideal,H,IF,60.8,57.0,977,4.4,4.38,2.67
4996,12557,1.06,Ideal,H,VS2,61.2,55.0,5277,6.57,6.61,4.03
4997,2762,0.71,Ideal,G,VS1,61.0,56.0,3251,5.77,5.8,3.53
4998,53516,0.9,Very Good,J,VS2,63.3,56.0,2686,6.13,6.1,3.87
4999,7126,1.14,Very Good,J,SI1,63.3,55.0,4173,6.6,6.67,4.2
5000,49266,0.8,Premium,J,SI1,60.0,60.0,2088,6.1,5.97,3.66
5001,49810,0.5,Ideal,F,VVS1,61.0,57.0,2165,5.13,5.16,3.14
5002,3885,1.01,Good,E,I1,61.5,65.0,3484,6.28,6.21,3.84
5003,31577,0.35,Ideal,E,VS2,61.7,55.0,767,4.54,4.57,2.81
5004,23257,1.51,Premium,H,VS1,61.0,60.0,11263,7.34,7.29,4.46
5005,33119,0.31,Ideal,H,IF,60.0,57.0,816,4.39,4.41,2.64
5006,30901,0.31,Ideal,F,VS1,62.4,55.0,744,4.37,4.35,2.72
5007,37359,0.4,Premium,G,VVS2,59.7,58.0,982,4.78,4.8,2.86
5008,3053,0.27,Ideal,G,IF,61.6,57.0,566,4.18,4.21,2.58
5009,34042,0.3,Ideal,G,IF,62.2,56.0,850,4.26,4.29,2.66
5010,13856,1.0,Premium,F,SI1,61.9,60.0,5645,6.39,6.34,3.94
5011,48734,0.52,Premium,G,VVS2,61.8,59.0,2012,5.16,5.13,3.18
5012,20036,0.3,Ideal,I,VS2,62.6,56.0,421,4.29,4.31,2.69
5013,45125,0.59,Very Good,E,SI1,62.9,58.0,1652,5.31,5.34,3.35
5014,8171,1.01,Very Good,E,SI2,63.5,55.0,4363,6.32,6.38,4.03
5015,11658,1.07,Premium,H,SI1,62.2,57.0,5055,6.57,6.48,4.06
5016,21619,1.12,Ideal,E,VS2,61.9,56.0,9710,6.65,6.68,4.13
5017,18250,1.17,Ideal,G,VS2,62.0,56.0,7413,6.71,6.74,4.17
5018,2344,0.83,Ideal,G,SI1,61.8,55.0,3171,6.05,6.09,3.75
5019,41776,0.42,Very Good,E,VS1,62.8,57.8,1247,4.8,4.83,3.03
5020,43947,0.31,Ideal,E,SI1,62.1,55.0,516,4.33,4.36,2.7
5021,38283,0.28,Very Good,F,VS2,60.8,58.0,487,4.19,4.26,2.57
5022,15109,1.01,Very Good,F,VS2,62.3,59.0,6073,6.37,6.44,3.99
5023,5770,1.13,Premium,E,SI2,62.5,57.0,3898,6.68,6.63,4.16
5024,19036,0.31,Ideal,D,VS2,61.3,57.0,621,4.36,4.41,2.69
5025,51150,1.02,Good,G,I1,57.4,59.0,2344,6.64,6.6,3.8
5026,4813,0.71,Ideal,F,VS1,61.1,56.0,3701,5.76,5.8,3.53
5027,35664,0.32,Ideal,D,VS2,59.8,57.0,907,4.51,4.46,2.68
5028,13473,1.52,Fair,G,SI2,64.9,59.0,5533,7.19,7.15,4.65
5029,30965,0.39,Premium,G,SI2,62.7,54.0,746,4.71,4.64,2.93
5030,50854,0.7,Very Good,F,SI1,61.3,58.0,2312,5.7,5.72,3.5
5031,7306,0.91,Premium,F,SI1,62.1,56.0,4204,6.24,6.2,3.86
5032,31184,0.32,Ideal,D,SI1,61.9,57.0,756,4.4,4.36,2.71
5033,24884,1.54,Premium,D,SI1,63.0,59.0,13316,7.35,7.31,4.62
5034,3382,0.31,Very Good,I,SI1,61.4,61.0,408,4.34,4.39,2.68
5035,44572,0.52,Very Good,F,VS2,62.4,57.0,1607,5.12,5.13,3.2
5036,13094,1.09,Ideal,I,VS2,61.9,56.0,5421,6.62,6.67,4.09
5037,52156,0.8,Very Good,I,SI1,61.9,56.0,2473,5.94,5.98,3.69
5038,24743,1.91,Premium,I,SI1,59.6,60.0,13092,8.02,7.98,4.77
5039,49533,0.78,Very Good,H,SI2,62.9,55.0,2125,5.83,5.87,3.68
5040,9846,1.22,Ideal,J,SI2,61.2,57.0,4676,6.86,6.9,4.21
5041,20726,0.31,Premium,F,VS2,62.3,59.0,625,4.29,4.34,2.69
5042,15158,0.99,Very Good,F,VS2,61.8,57.0,6094,6.37,6.39,3.94
5043,22753,1.34,Very Good,F,VS1,59.7,60.0,10771,7.17,7.2,4.29
5044,581,0.9,Fair,G,SI2,65.3,59.0,2834,6.07,6.0,3.94
5045,38021,0.39,Very Good,G,VS2,63.4,57.0,1009,4.67,4.63,2.95
5046,39248,0.41,Ideal,G,VVS1,62.4,55.0,1068,4.74,4.78,2.97
5047,10948,1.07,Ideal,H,SI2,62.8,56.0,4899,6.5,6.56,4.1
5048,6230,1.01,Fair,G,SI1,64.2,59.0,4004,6.31,6.28,4.04
5049,25684,0.33,Very Good,G,VS1,61.2,57.0,643,4.46,4.49,2.73
5050,2185,1.0,Ideal,H,I1,61.3,57.0,3136,6.44,6.41,3.94
5051,21358,1.63,Very Good,H,SI2,58.2,62.0,9504,7.77,7.72,4.51
5052,30464,0.31,Very Good,D,SI1,63.4,58.0,732,4.35,4.32,2.75
5053,31609,0.23,Very Good,G,VS2,62.8,53.0,369,3.91,3.93,2.46
5054,28717,0.45,Good,E,SI2,64.1,62.0,680,4.82,4.75,3.07
5055,49342,0.71,Good,H,SI1,63.1,57.0,2096,5.61,5.65,3.55
